21TPXMRRHFKOBHDC8J74 CNP
2JADVB0458J06WCD4N56 ALGc.AS^L98
3003008XPPXMY0STYT17 601186.SS
CE5OG6JPOZMDSA0LAQ19 OGE
549300VJ8YXGPO8EV472 NA
549300UCKT2UK88AG251 ALFA.ST
549300ENZFLPGRDFZQ60 ROST.O
213800HJEL849BOI4T85 NA
2138004OCOD4YKJL7235 NA
ZDNAWZWXIKMWI51R2A08 HOG
213800EYTFDGYBUK3S96 NA
2549005Q343BSJ8RSS21 2319.HK
300300PYAP4PEHORZT21 NA
254900TW8HL8FJH0IW06 NA
YG6VT0TPHRH4TFVAQV64 AZD.N^A00
TWSEY0NEDUDCKS27AH81 PNW
95RWVLFZX6VGDZNNTN43 MG.TO
549300HTO5U9D3SLE207 ITC^J16
549300YLUSNZSYWUWS21 NA
A23RUXWKASG834LTMK28 ALV
54930081LPJMUMEA6E57 NA
549300YX8JIID70NFS41 WM
335800TYLGG93MM7PR89 INFY.NS
335800IFS1IJHESG8362 WIPR.NS
6EY4K7ZMF9UX1CU6KC79 XLNX.O^B22
549300X2937PB0CJ7I56 GLW
25490036Z1WQKYIAQM21 NA
254900ZFMQ2KI2067818 NA
549300WSZGQGJQXRFU84 NA
969500LCBOG12HXPYM84 EXHO.PA
549300FW5JDRV1IJ0M67 SCAb.ST
549300BKPEP01R3V6C59 PPG
894500ZRIX9K13RHXR17 TEL
213800U12KWYZEECZ934 ASF.PA^B07
213800CP8292W9E8LJ69 NA
213800WFQ334R8UXUG83 SGEF.PA
969500PB4U31KEFHZ621 LOIM.PA
3003002K4GPQ4S2HCV09 NA
549300OUDQW3C16XVT44 NA
5493005HOI69F135P749 NA
5493009JL1VUDSW1TR68 NA
529900ZBUWWUV7BKGX39 BBBY.O
Y4DQT2X5DDRE70QFR206 SAB.L^J16
3003000OW2E3NMDVC816 NA
5493006N1HMMKB2HAT92 CACT.SI^K20
549300VXTKJFFMHQM294 NA
529900WS2E20BA5J4L49 EDNn.MI
549300679TRDUXPT7415 NA
549300W70ZOQDVLCHY06 SU.TO
549300ZMAAKJQKWNSF23 NA
549300UNTCLR21YKLL62 COR.AS^D15
988400HJA9E0ZVDHRS65 012330.KS
9884004RQX8PRBXQ8S60 005380.KS
988400V8MJK9N7OI5X76 000270.KS
254900H06V5RMEB3KE72 2588.HK
549300VOTS5OZ82UTG69 NA
7MOHLM3DKE63RX2ZCN83 FLPWP.PK^C13
0NIFZ782LS46WOC9QK20 CPWPO.PK^C13
549300FBMTW0JYWMNB26 PGN^G12
K9G90K85RBWD2LAGQX17 AVB
5493008RACSH5EP3PI59 EQR
DX5HQV5MLU50FEWZ5072 NA
300300RRBXAZRYJGIN14 NA
5299008UYLF3O6V9T464 0916.HK
AGX0G2MXE54NFNNICD28 KUTLP.PK^J05
KO3GRIB3RPH1XDX50U72 LGASS.PK^D07
9N3UAJSNOUXFKQLF3V18 PPL
549300GCZLSGYEYPIR35 PPL_pa.N^D10
549300KXFU5Q7NZE9L79 NA
549300RHOCSNK1FZ4116 NA
549300UY9FEOG85HFK93 NA
549300L22M2RCLXON143 NA
549300HFCD0G1TPU4N09 NA
635400UFHDIQCDZ6JK11 NA
549300A8MDWDJNMLV153 FEMSAUBD.MX
529900QE24Q67I3FWZ10 DWNG.DE
3003004U5GJMWSZMS292 NA
549300J4ZRR1SZF4ES33 NA
315700FA4G1UK2XEQF20 NA
353800TJ98PCAZROVE69 7011.T
5299006PUX29DFJ1DE03 2638.HK
2549006I3Q3M98KHOT11 0267.HK
988400JTBDVK7K17FX69 033630.KQ^G15
3003003TRPHLHZD2IF61 NA
549300GXFVX0SC256V06 GMP.N^D07
3003000T24CMHQ382Y71 002415.SZ
549300FY4AHH1LWRW676 NA
549300SOSI58J6VIW052 MICP.PA
213800ZCTFZZZJSK8645 2010.SE
549300FXO4ZXUIAXGP41 5110.SE
XSGZFLO9YTNO9VCQV219 MO
549300GEC6J0YHUXA160 NGESM.PK^F12
549300DD8M80WFTQO509 NA
300300NDCOB7NF741D08 NA
T9G0YDC6WFXHBPA02M60 ARG^E16
300300SND6UHYH3FTT93 NA
254900YISQHUZHEC9B94 NA
549300MROK5WY0D2NU17 NA
549300SRP1TQM9JJBG80 CPGX.K^G16
549300ODEK8HY3445C77 NA
E8CD46SWUD2TSN8PA636 NA
54930044KVSC06Z79I06 CLX
549300MRSYH4MDFT9X96 NA
5493004YEHAF1WJ41765 CTGSP.PK
549300DR2BBMED26OU25 NA
549300B4YGCZQQ06TA03 NA
549300KCZ04E6ZUCZ288 NA
549300UU8WEFIA03J487 DWA.O^H16
529900FNDVTQJOVVPZ19 TCFP.PA
F1OF2ZSX47CR0BCWA982 CCL
724500XYIJUGXAA5QD70 AKZO.AS
549300VDIGTMXUNT7H71 ETN
9695002SV2VP9CU42826 APRR.PA^L12
300300PRSKD1SREA6768 NA
529900DFH19P073LZ636 PLD
GL16H1DHB0QSHP25F723 NA
549300Y3HHZB1ZGFPJ93 ELUXb.ST
5493001L78U618KXNZ75 NA
549300X123Z1I0LA3Y84 NA
1B4S6S7G0TW5EE83BO58 AEP.O
3SCHO1ABYYIG382BEI70 APPWM.OB^K11
JHR9V15J0ZRG02MIRD06 IMIGO.PK^K11
JHOZYZ5WPEXWR477VH72 NA
06ZODLC132CY1O2Y7D77 OHIPM.PK^K11
F3TJNSIZRGXRH8GEIK79 PSOKM.PK^K11
R64UBJHEC74EB3HGQ410 SWSEO.PK^K11
549300YB9OSQEF7OYJ23 NA
549300ZLMVP4X0OGR454 4502.T
IE216Y76PFFTNL0P2132 UNG_pc.TO^K18
5493003JFSMOJG48V108 RKT.L
5493008LGS6KH5PN7Y14 RCOL_un.L^J94
549300B9SB9UYWBNKK81 NA
VI90HBPH7XSFMB9E4M29 INTU.O
YLF139GXSRKPBBTNZL03 NA
300300BIFNCJ1X22Q942 NA
549300CLFIA7IY3DU273 JOY^D17
529900R5U9446JSOO334 NA
1HNPXZSMMB7HMBMVBS46 PCG_pa
8YQ2GSDWYZXO2EDN3511 PCG
969500BH61SHYYBTJQ29 NA
213800RQ5FMB2GQ69174 NA
5967007LIEEXZXJNDK21 SST.OL^I07
529900ECSECK5ZDQTE14 CSL.AX
549300XU3XH6F05YEQ93 NA
54930028EZKBY3VF2528 NA
635400TJZ4L1CJ7HWB49 NA
549300GTHDKIZL3XIO17 NA
300300ZOBEZHEZQTRS74 NA
J75GNWGEO73W89ZV3S44 WREGH.PK^F02
COSLT31YNZB2QZPP3422 NA
EZIFUDC0VSUS6T6LCG85 ILA^G08
5493001U44U18AGEVX50 GXP^F18
529900A0E1J5JSOKEK83 1193.HK
FXM8FAOHMYDIPD38UZ17 BKNG.O
549300PGTHDQY6PSUI61 EVRG.K
549300MI5D1784PRQH06 NA
549300CUWDAUZSH43859 O
549300SBP7IYSA8AVW44 NA
549300IZSGGL1OFWMO55 DCT^H18
5493000T2SX5D8WRJG02 NA
549300MGDWB06O797V30 NA
213800SVRMQA1TD91D41 GIVN.S
529900E8LS83XV4W6889 HPHT.SI
213800FSBEPXHNIOUB98 ENV.AX^J14
213800U5R8Q5KGM2KU56 EEL.L^A96
213800JDI3GTKPG4XI38 NA
213800H7NWVLCWAVKA15 NA
254900OJX8UZOAIVSU82 1326.TW
529900UWWAOQ8470E792 6505.TW
254900KM6G17UTG1QN82 1301.TW
254900L66RP14M9UOM28 1303.TW
9695003E4MMA10IBTR26 GFCP.PA
5493004JF0SDFLM8GD76 DD
E4BJRFT3MF4GJDY1SC50 MJN^F17
5493001JEXEC8BUSPJ76 NA
353800OO5E7W1FV1SB75 NA
5493008F8CJ4MIYYVW73 CGTr.TO^D93
0T6SBMK3JTBI1JR36794 NA
5493002MYX22OHYJBD89 CPT
5299008ZUAXN43LVZF54 SAND.ST
549300S5TW3VP5V06B73 ANTEM.PK^C11
NJ98T8DDD027ZFXUDB24 DELML.OB^B07
0IYTXJPU5BH89F2Z1F31 POM^C16
549300BXF2DWUNN57U06 NA
2138003TS48MQKF4BZ29 SKYB.L^K18
549300HGV012CNC8JD22 VOLVb.ST
549300VGEJKB7SVUZR78 PRTP.PA
549300QOGMPTKB6W7G56 PTT.BK
2549001O8YYGP5N7Q076 PTTEP.BK
300300SYNAYWHW71JC69 NA
549300WZN9I2QKLS0O94 CTVA.K
549300GKB6OMFAOJ8R07 NA
254900ZNKLQDBJH2PX17 NA
549300A0I5ONUIFMLP35 NA
0V5453U14HDZO63CGH17 ELC
54930043I78H35DVVW89 NA
96950065LBWY0APQIM86 DAST.PA
9N0FWODEJVKHC2DYLO03 NA
237YTH76KTQNIWTYJQ19 NA
254900G6SDK8Q9NVJD26 POT.NZ
529900L49TRJOMG4DK47 ASII.JK
300300DOD33ZALKAOC86 NA
300300O17KFEDBZD7C34 NA
7NKTFWJ1G6MELP9TU740 CMS_pb
D8YOXB8L2ZDC8P7Q0771 CQXL.PK^B22
549300RUHPVD434XUK18 PEG_pa^C10
549300S4KLFTLO7GSQ80 NVDA.O
V016JWFUGDNVD05M7E74 NA
549300C1F8OLYSOQYB65 HCLT.NS
549300N6GNCW2Y4RH795 NA
529900WU0SMVKMPG4V21 600011.SS
549300I4GMO6D34U1T02 LRCX.O
54930007FVPKN1NNHV37 NA
213800LAXWIUOOBZ3908 NA
549300TPQQDBP9GNOF40 ATVI.O
54930031292WUTXF0L29 CMLT.SI
3003002Q2A863JPQFH06 NA
529900X41C0BSLK67H70 DSV.CO
529900RTQQ0IIS4B3E03 NA
549300CBM0L7W7N2EB94 NA
988400ULUQYDB2HQYJ61 035420.KS
549300SNN0C8LGK00O69 NA
72450072M9HBDGD2GH67 NA
5493002NZKU06F6MNK66 NA
529900K9ZGGNF9D1JW18 NA
H4JZVBMGV45MWUCMUB11 NA
549300QIEIVG0JUPV270 NA
529900L26LIS2V8PWM23 AWR
549300HGBYL24QM6KT27 NA
353800Z0ENYBQO0XRJ31 2914.T
5493008UGT62ZY4Z7K26 NA
353800KOFMRGOXSJ5Z65 8802.T
549300TK7G7NZTVM1Z30 UNc.AS^G19
549300MKFYEKVRWML317 ULVR.L
549300H6H8BAYLUOGZ71 NA
HLYYNH7UQUORYSJQCN42 BMY
529900OOSIEYMIICKA68 NA
549300KB6NK5SBD14S87 2330.TW
UDRKF4NTOOY4GOLNZS16 NA
529900BPSFZS6O3A9R04 LUNDb.ST
UWJKFUJFZ02DKWI3RY53 KO
9884009ZN0XE8VIPAC02 NA
988400ZTQ08W926ONT36 NA
988400EZO9DR1OFL5772 NA
29DX7H14B9S6O3FD6V18 COST.O
529900LUMD393RD3S874 0016.HK
KNX4USFCNGPY45LOCE31 INTC.O
8E6NF1YAL0WT6CWXXV93 NA
787RXPR0UX0O0XUXPZ81 NKE
549300Y2PZWSSLJYI255 NA
76NA4I14SZCFAYMNSV04 ITW
WDJNR2L6D8RWOEB8T652 TXN.O
NONUZEX43GHIPSVDD938 MON^F18
W38RGI023J3WT1HWRP32 SIEGn.DE
6T6CAG8O6TSUTMO6BA21 AGN^C15
5967007LIEEXZXHAI017 NA
52990053R8NL2MB32172 8951.T
PH3S12DWZBHHQKVYZ297 NA
KDTEY8BWE486IKZ3CC07 PCAR.O
3538003YAIR3CBGJJ928 8952.T
2138009UNXTD8EYS5M35 NA
724500MQFZSYSBC5H178 NA
300300VH1IFCIY3IDV91 NA
7437006ZZI1F7CUA5518 NA
300300DAQ7G1LS22G609 NA
5493001NTNQJDH60PM02 BABA.K
353800UT0TLROREPIC92 2802.T
Q47A62EK6GMSID3Y8C39 NA
549300O3MTRIZNIDJN38 DRC^G15
OW6OFBNCKXC4US5C7523 EQNR.OL
213800AOOCT6JKFY6Z68 NA
5493004632KI8NGDEX09 NA
549300TWZSP6O1IH2V34 GWW
2549006RMTDJWLLWF072 NA
549300X6H2UFR5PS2F28 NA
529900U2JJ7GK68NI589 600941.SS
3003004HNTGCYVG6A618 NA
529900N9JOX4C108MA40 601088.SS
300300W2U9PCTY011N49 NA
30030099HATQH2XC0B72 601766.SS
300300SRCLQKVTFFOM15 NA
549300YIPGJ6UX2QPS51 CFR.S
743700XQ240JMMYBNW69 NA
3003008QYM55S77J3868 NA
FRDRIPF3EKNDJ2CQJL29 LLY
4SIHMF0MOSTTL8CD0X64 CELG.O^K19
254900WIKYXUR1V97O33 NA
LUZQVYP4VS22CLWDAR65 MMM
HJZQGXYTVV2NWJZLPW74 NA
3UKPTDP5PGQRH8AUK042 NA
NV4VOPP7EGAR4BW0SB02 NA
353800WDOBRSAV97BA75 NA
5493006W3QUS5LMH6R84 7203.T
Z2VZBHUMB7PWWJ63I008 NA
724500OPA8GZSQUNSR96 NA
549300JYU5IHK64UEU72 NA
549300RYPA10CQM3QK38 6902.T
54930085LCL2BOXUSV19 NA
35380000WKGEAHEMW830 6201.T
353800YAR3OVUITHTG64 9022.T
5299008AQE7MBAUTA169 NA
549300JSX0Z4CW0V5023 ADSGn.DE
353800SENYJ2DSM6PS44 9020.T
549300KV0ZEHT2KVU152 GBLB.BR
765LHXWGK1KXCLTFYQ30 PFE
549300SWJ4YK4LLNT176 NA
529900A2OB24EZ5B3J19 600028.SS
8755006LY8XNRFOGWN86 NA
2138009KENVUNWOLPK41 JARD.SI
213800F5LEV1NQJ68T87 ADPORTS.AD
4YV9Y5M8S0BRK1RP0397 MRK
5299003X050CWGDW1Z87 NA
213800CS5FNII1SF4S30 NA
25490077PQE8LWX2BS14 NA
549300WUCFRPL5MEEX24 NA
549300EAEU8YV8MQXP30 NA
KY37LUS27QQX7BB93L28 NESN.S
GML3DVYTS55R1I41S170 NA
L33L76GHI1OSBKDQ2623 NA
Y87794H0US1R65VBXU25 WMT
52990063S23N13HU4E98 NA
2549004NT0K79K3I1G32 NA
254900SIC44UKBM2WI40 NA
969500A4MXJ3ESPHK698 NA
549300U41AUUVOAAOB37 ROG.S
7ZW8QJWVPR4P1J1KQY45 GOOGL.O
549300E9PC51EN656011 SASY.PA
724500EJ2TDPAITRSJ55 NA
HGBOLILQXWER4SAL2I23 ADP.O
635400GIJMVHO4MDQI52 NA
5493006MHB84DD0ZWV18 GOOGL.O
724500KRQECMCRGM1971 NA
J3WHBG0MTS7O8ZVMDC91 XOM
549300JZNB745JT5WY51 IMO.TO
02VFQXG2D1LR5ZH3K186 NBL.O^J20
9884003RVIY5SVDZFM51 NA
529900XDPQPWEQ9BGB80 ETISALAT.AD
2572IBTT8CCZW6AU4141 PG
YMEGZFW4SBUSS5BQXF88 CL
549300BYWGHSXX2TEO67 NA
549300VEBQPHRZBKUX38 INVEb.ST
353800024KMNOPQRWZ02 9532.T
353800678EIJLOQSWZ83 9531.T
529900UBKMFM0ST6H474 4901.T
5493007HIVTX6SY6XD66 NOVN.S
549300M7WX7DCIC49939 HSP^I15
2549001I42I6G4P13T82 NA
5493005158BXZWGOX572 NA
HWUPKR0MPOU8FGXBT394 AAPL.O
549300ELB4LY0ZE2M036 NA
254900748HGC4RBR4O84 NA
254900IH4U9NHH9AQM97 0066.HK
2549000ADDLTGLM9U261 NA
984500E3D9SF5M749X15 NA
254900OEXGGWCR24DG90 STEG.SI
549300G0CFPGEF6X2043 JNJ
INR2EJN1ERAN0W5ZP974 MSFT.O
5493001S6ND3ULAKYF67 LNKD.K^L16
549300U5ODNGEYWKSW73 CENX.O
5299003HXBT886X72B52 NA
549300TXQSKICBSPLJ10 NA
HZ8T88YVE2JVXJ0BTQ24 NA
549300MBXCR8ZQJIFP95 203.F^C22
254900YN7RH1JFLP4J36 MEDC.JK
NGIZXNT70J2LYT3FBI09 NA
5323X5O7RN0NKFCDRY08 URI
43R4VPJBXTU2O15HEF41 CPN^C18
549300VENVGR7A6TZR37 NA
549300CL3D5DGCTJX814 ICMX.O
0W9AIBT6U6ADJ2I8HK17 THC
959800FRHH4JYA7QBE36 CDRE.MC
529900QWK0FGLES9BA18 CLMT.O
549300YDZHGNBU1W9T56 NA
4469000001BVQD7MDS72 GFAMSAA.MX
F2TJC7HPPHLHU1AQMP98 NA
549300ZTI0VEFO6WV007 MERL.L^K19
Q723WDRJBEJIJV4H0X33 NA
213800NP24NMT1XY4Z55 NA
549300SKHY2ALCLKV539 EVC
549300MC6XO5P96H8E79 ACW^K16
549300ST1VO2Z4YCSO49 VKSC.PK
5493003VGPEJMW28UG24 CNGO.PK
5493006BE5UNWTVG4F46 BASXQ.PK
54930073OHWDQW4DJN26 NR
04Y1L40RYNUCL020XS57 WNR^F17
5493005TMUI9D3MY9I37 NA
549300XLZXRC2KJ6VK87 REX.N^B94
549300F7ZU4P1F8V8L60 MWA
549300FG8OPBIML5F686 NA
M82JWDV5EEZLD06NXJ93 NA
549300NH25I1OLPBG255 PZZ.O^L10
4A8HUCONTZ1U05RWWU66 NA
549300HEWVTWR2ZQ4F35 NA
549300YBOGK6MBI5ND34 NA
54930075XUBIYTD69G73 NA
529900HKM8OWSHLKJY75 DIN
549300G8FYZDYZMZED76 NA
98450079DA0B78DD6764 UAL.O
K1OQBWM7XEOO08LDNP29 CAL^J10
549300B658W2BPDQMW42 NA
L0IO023097HXBMIC5V59 NA
5493000E2HBSA8M27B95 KRON.O^F07
549300N5T8HIHC7EY584 NA
549300BLM92Q6S7VH965 NNA^J21
549300VVQKBPPNP26Y39 NA
549300LBYUY3BVANZI14 NA
549300ZBRW65LGDUQI38 NA
549300Y5XD0883W6DC96 CQB^A15
549300YI0BNF11FDQE44 NA
549300XWPR0FMV5INI52 OMN^D20
549300NQGIBH8J6S2270 CVP^B09
549300C8UJDK6DDYSL16 NA
5493009TU3CBU5P8NV31 NA
Q2CCMS6R0AS67HJMBN42 DAL
2138007VWEP4MM3J8B29 NOGN.L
254900787YGRYS2A1Z35 BYD
UFC8NYMNFSYIHNSM2I38 VSAT.O
529900GCCWW9SRMPJR11 RHP
549300Z5IAG39VRTY874 MERC.O
EQFF4O0CK09VES3JAH16 PETC.O^K06
254900M8F4RQGA263684 GJTL.JK
549300MZRH1GJYUMRM83 NA
549300Y1O0HDEQ2ZYE95 PPO^H15
391200UHL6YHY0OA1P30 BEEF3.SA
529900SDAQUQC8QE0D29 NA
7WKW9PUKS16STV71SD80 NA
529900NTVDLUSYY9F493 NA
3UNDPVYNIW6ZYZMGMQ71 PBY^B16
549300YKTB12F04EGT95 NA
969500C0PA29TV19CT55 NA
5493008V2SV0789N9W56 NA
549300OVKLRFSIQG0H81 NA
549300E3BC7GU7TAZ621 SBRA.O
213800TF7S5EDO6V3K66 TRMK.MM
54930083GODGBHODQ153 NA
549300349K24AVAQ7B24 NA
54930013HYANWRQLRU09 ZQKSQ.PK^B16
QWMKGWHWGQBZEU3HXC11 NA
5493006JEEL9RIWY5T17 NA
549300WM5IIFYHZYTT63 NA
549300CTHBTS2MIXZL54 SALM.O
549300TUIF4WWN6NDN50 VGR
5493001L2DDUKDCMGX23 NA
549300F8ZIGJVUPIU797 NA
549300V3NO4AVFJR4Z69 AVRW.PK^G15
549300WXUMS9P7YB8565 NA
549300DLRO5Q625BI570 CLC.TO^F16
529900VPRFDDIN7BE119 KU2G.DE
549300UQCNGPKIMIVG44 NA
549300U620NVQ4J1CT96 IRDM.O
549300ZD3IIN17PD7B47 LNY.N^J10
5493003CMWWRZ27LTJ16 NA
5493003QU1KCTWKX5O74 NA
5493001RCUZW8LUVKM73 NA
54930052FQLRHOTY0J14 GEN^L12
549300QJINFBX83IZ837 IRSA.BA
549300WDBPUOVK4S9722 IRCP.BA
NFTQLLI412TBX4OU4735 DTGF.PK^K12
213800HCJ8G7ZVJBDR81 NA
WCZ0QIZ6GE2F8LROPC92 NA
549300DH01K8F1NQFP75 NA
6354007DPCY4ZN2MRR73 SWC^E17
QC8UDL3MH0VWL8E4RM19 NA
549300HHMR7FVMMSB136 NA
549300FGO4T6V5B1B280 NA
254900TYT2IWEBJ39L25 NA
549300XYSSTNID5YD068 NA
5493006NIBG916UK2D67 NA
549300L7F0C97AZ0EJ42 NA
549300T466HKRLVCD610 NA
549300KITCGPNNNXQP63 EXXD.PK^L19
549300ZFWD4ZFCEJCQ87 NA
54930062KS6IKMMST819 NA
549300WEC82I8G7FTS55 POLGA.OB^A11
54930074OROS47XYUQ95 NA
HNIV162R5N6FK763OP61 NA
549300H65E3MZ1CX0P05 GLDD.O
549300Q4207DUJTVDM36 PKDY.OQ^F06
529900L3Z1JO1DTVL468 BTEL.JK
54930032JTDZHS0QM655 NA
GQXN0NEGA6KZCCFHIW82 NA
W0CZ7N0GH8UIGXDM1H41 CIEN.K
5493004QULJVJP3CNZ62 NA
549300RES3HGTKHTVC27 NA
ALCFCU5F33XPZIBG1088 MUSA.OQ^L05
529900FA4V2YNIKZ0M71 CHRD.O
549300OMUOGBYK0FFO76 NA
5LTG829X630QFHTFBO82 MTOR.K^H22
YEMD6E68QLMSL3ZMES44 NA
STJVF3IZKPXHGSIMTQ42 JCG^C11
5299006QHHH9V0CWGW10 LBYYQ.PK^K20
254900AVSAWDJLMUWV53 NA
549300VULNLWHE8QWI76 AJRD.K
549300MXEGOT8MV1B924 NA
549300INHWR4EW4EAU11 FRP.O^G17
529900XN1DL84IVYQ361 DESTQ.PK
529900X9V4SB12JE5463 MKANn.H^H14
549300IW41QEWQ6T0H29 CNR^G22
253400W0HM7021ZSNP94 KSGR.MM
UB301MR6T5C8BT8Z7E70 RTSX.O^C08
54930067ZPEG8H2PPN39 CETV.O^J20
549300JYVZOCUJOHL272 CBB^I21
549300OHV7NZPOL8EY52 SRNA.OQ^C06
549300VSXHFQVR770L55 UNVR.K
213800COL7AD54YU9949 BAKK.L
5493003UP57IOOYDIV65 NA
549300C7HY4G0ZD35C89 NA
54930009K1RH13YJR054 NA
549300S5LMRAKDWWI425 0ZI.BE^D19
5493000G2GU65EVWSF15 GDPMQ.PK^J16
549300OI428NU7XTM839 NA
549300T3TJ6A0P5TXM13 NA
549300BHY23LFYB85T03 DOLE.K^K13
549300YVRHNQUNO0AG21 OWW^I15
549300VL01LJ7FIZPI46 NA
549300L37VJWNG2OCH14 PMT.TO
5493007210175UIK7S88 QMCO.O
549300Q4HWM0W5QWTQ31 NA
549300I6BSNYS69CTS62 NA
549300W9W8MDR7Z5HJ72 NA
5493002USJLW0C71XG50 CEDCQ.PK^F13
5493004YGQX08T1Y2F88 NA
54930021ZVE2EXF2SS09 HRST.PK
5493006LQUO5SLMNYM18 NA
549300MW5LPO0M2LNO04 UFI
529900A7YD9C0LLXM621 CONG.DE
6X88M1NLGKDIRGWMPT94 CRZO.O^L19
549300RU2J599RPFD076 NA
V5IUQSDP5WPR92NJWH73 CHAPQ.PK^J20
549300F5W11P2Z0IRY28 CWEI.K^D17
416AP2JOUTCWEGSOZW41 HLX
549300SPG0HN0BVQB017 NA
HROZ6NCTLXP3O5I0RF49 NA
549300A5B8LWWXD85L17 SGY^E18
XAP7J9TZOQWCQJWQ7163 VQ^J12
ZKEBLFXAHYXROKE75285 NA
549300C0BW0TQ4BDMJ22 ALJ^G17
549300P77RSBKKFME089 NA
5493009YL8JSBQ651S79 NA
549300N0KGF3DQ2YCT10 ROHIQ.PK^I13
549300DUMYYS8ADQDB67 NA
549300VJQPPSEJPBNA66 CMLP.K^J15
HZEZWPQVFG33GVKBZ928 EPL^F14
529900YI9I36GOXH4729 INTEQ.PK^B22
549300LL0L0VNH6CPU66 LNETQ.PK^D13
549300ZYWLDTWUWWLP19 JRCCQ.PK^C16
549300Z1J6S3Q8CY1F48 NA
529900U3RVWMAQTFNR08 NA
529900ASP3J9RJTQLI53 NA
549300F26ZOE5LM26551 VAPORES.SN
549300K2KYM8O9I1R885 NA
5493006TFRWYUQCKTQ17 PQUEQ.PK^B19
5493003C74HV2XHG1719 NA
549300EHZQQMG2AZCZ13 NA
549300JHGUF0VVA38719 NA
549300RIG2CXWN6IV731 CEMEXCPO.MX
H9AD9QN07EKOX2GRN450 FDC^G19
549300W05QKLNGQIIA73 NA
5493007J8Q5BFWUO1B64 NA
549300KV4512VJVQLW38 NA
5493004OFHOZBX0WL309 OMX^K13
5493005JMBKUJ3TIAU95 OSHWQ.PK^B14
5493008W8H2T511J5Y59 PDCE.O
549300Q7EOY2YIO3YK85 WTI
549300OADNJ3F7WOEZ23 AEPI.O^A17
5299009KX6XVDSY11J79 NA
549300F4LQBG5RHFPO44 MM.TO^G17
54930055OPID242NEX87 LVB^I13
549300XKUO1JSLU7KX54 TKO.TO
549300HCT1WLHEXNLZ18 NA
969500CCRD8GYWLG6R54 ALUA.PA^K16
529900BF8WCYOHYGIJ13 LU^L06
549300GH1JEV070RCM46 NA
549300R14AE9EUHJQ778 NA
54930058TQK6DLGVFI77 NA
549300DTHPGL24ZB7X89 NA
52990083ZRR5UT591988 NXST.O
5493006PK6I4I2OOT688 NA
549300WUUUH6LHROHH87 NA
549300GM65RR2EMGLI48 JAS^C11
RQUHOSX88YYD5Y15BJ56 NA
529900BLBC6YDNWS8530 3900.HK
3157008PTGOXBWZDVF10 RCSSq.L^K07
549300DGNOQLK4R02X39 NA
X7S1ODMVTNW3VI2I8B02 NA
549300KHZMXF57E8LG44 NA
549300JG1MM66V38RC50 IPMT.OQ^E06
FCRGTB6NR4HIFH3ZC932 ISLE.O^E17
TKLQFSH757GJCQN9KP38 NA
549300OW8SUYVNKSAC51 CMLS.O
529900NHYED469G7XK29 NA
MWKQ3I0U1GXP2YDSZW75 NA
549300M2U6UCRYEGJC90 DFRG.O^I19
549300PPP02OVTC3ZV19 GEGSQ.PK^B15
549300YQDE2JSGTL8V47 UVN.N^C07
549300W6P81HOZZGPQ16 NA
549300IJDNNBSJW46E09 ALLRZ.PK^K19
47QLJ581U4366E5CSX54 NA
NSLL8ITTRR0J5HEMR848 BMRN.O
549300Q8YB80VRTTSX20 NA
EXXGRB8PSTPQVBMB2328 ROSE.O^G15
549300VWKC5NLVJ7YX57 NA
213800VMN3ZHGO29K923 NA
549300DZZJW11IMTMJ24 NA
5493005826VXDUREHL94 NA
5299002TRC7IFQYSW596 TGSU2.BA
549300DI3Q5ACSYJRI17 OPCH.O
2H1FRGMQKKSWC9PFJY28 NA
5493002GPK5LQJ7QPJ51 NA
549300NWWY1C54HQDY63 XRM^J18
549300DJ5496T6C2ZX24 NA
2BD6A66TQN3SMNY1KD33 NA
8YFRT44YTZ40IQKXOL79 PYXSQ.PK^H20
549300GC80VO7T85ZM78 SEMG.K^L19
549300UXCBZIG9PCNR39 NA
213800Q5O2WIDKF6SZ42 MRFr.AT
213800T9Y5XCOVRZ4Y57 DEHr.AT
549300ZO77UNR6NRBR11 AMC
549300JWRNKNU6N5L017 AC.N^D08
549300DDK3ZCQPZWVP70 CRTO.OQ^B04
9JBID15KK3RNPBKP6U32 EROC.O^J15
549300X05KS0JKR8CB50 NA
ORM5M0CX6T8ZPGESAM43 NA
549300UFIKCL8N6OYG97 MITL.O^L18
5493000JOOFAOUY1JZ87 NA
549300WGIYVE2Q06DI23 OGXP3.SA^A19
DHOYJSXUE58I8VV3J648 WCAA.O^C12
5493007NS31K7IS5W227 MCRN.K^K19
5493007W7CFRS1V7XL88 NA
549300FU1CXIYFVL7O90 SCAI.O^C17
BDPO7HREUXNPHVMSIT54 NA
549300VND5TBKG610802 NA
549300RY13CUZRBP7216 NA
549300G8G1R16J8L5Q60 NA
2GZZ0W32DY0BUMJYRH14 FSL.N^L06
549300DNGHXL0OMHW304 NA
549300VU3EH2E73C1Q04 NA
549300APFNQ85PQKNB25 NA
54930058SS5MF69JGN89 NA
5493006G5OTY2UBFD622 NA
549300BT086M5HUUWJ52 NA
549300D7GMIUR7OY0U82 RATE.K^K17
3IUM9XRQ568BZLJOVE58 NA
549300MV8W7EKINZRN86 MRGE.O^J15
213800BFE317FGSYMZ19 EXO.L^F17
5JL7TMOH5TY3IUYSUP91 LAUR.O
5493007DS8CM3ZGION43 NA
